Ăn dầm nằm dề,"Đeo bám mãi một nơi nào đó, hàm ý chê bai.",Bả ăn dầm nằm dề ngoài quán cà phê từ sáng tới chiều tối hổng chịu đi cày.,Bà ấy ngồi bám rễ chây ì ngoài quán cà phê từ sáng đến chiều tối không chịu đi làm.,
Ăn dầm nằm dề,"Đeo bám mãi một nơi nào đó, hàm ý chê bai.","Đừng có ăn dầm nằm dề ở đây rách việc, đi kiếm chuyện gì làm đi.","Đừng có chầu chực đeo bám mãi ở đây phiền phức, đi kiếm việc gì làm đi.",
Ăn dầm nằm dề,"Đeo bám mãi một nơi nào đó, hàm ý chê bai.","Bị vợ đuổi, ổng qua nhà thằng bạn ăn dầm nằm dề cả tháng trời.","Bị vợ đuổi, ông ấy qua nhà cậu bạn đeo bám chây ì cả tháng trời.",
Ăn dần bụng,"Ăn sáng, điểm tâm, hoặc ăn một ít để cho khỏi đói",Ăn dần bụng bát cơm chiên đi đã rồi hãy đi đồng,Ăn lót dạ một chút bát cơm chiên đi đã rồi hãy ra đồng,
Ăn dộng,"Cách nói dỗi lẫy, đưa hết cho ai cái gì mà thâm tâm không vừa lòng","Đưa cho nó, để nó ăn dộng gì ăn đi","Đưa cho nó, để nó muốn ních gì thì ních đi",
Ăn dộng,"Cách nói dỗi lẫy, đưa hết cho ai cái gì mà thâm tâm không vừa lòng (hoặc ăn ngốn).","Tui hổng thèm, đem về cho ổng ăn dộng gì ăn đi.","Tôi không thèm, đem về cho ông ấy muốn nhồi nhét (giận dỗi) gì thì nhét đi.",
Ăn dộng,"Cách nói dỗi lẫy, đưa hết cho ai cái gì mà thâm tâm không vừa lòng (hoặc ăn ngốn).","Đồ ăn còn dư nhiêu đó, cho mày ăn dộng hết luôn đó.","Thức ăn còn thừa ngần đấy, cho cậu muốn ních hết bao nhiêu thì ních (giận dỗi) luôn đấy.",
Ăn dộng,"Cách nói dỗi lẫy, đưa hết cho ai cái gì mà thâm tâm không vừa lòng (hoặc ăn ngốn).",Mua cho cố vô rồi giờ ép tao ăn dộng cho hết ba cái này.,Mua cho cố vào rồi giờ ép tôi nhồi nhét cho đầy bụng mấy thứ này.,
Ăn dộng,"Cách nói dỗi lẫy, đưa hết cho ai cái gì mà thâm tâm không vừa lòng (hoặc ăn ngốn).","Đưa cho nó, để nó ăn dộng gì ăn đi, tao khỏi nhìn.","Đưa cho nó, để nó muốn tọng vào mồm gì thì tọng đi, tôi khỏi nhìn.",
Ăn dộng,"Cách nói dỗi lẫy, đưa hết cho ai cái gì mà thâm tâm không vừa lòng (hoặc ăn ngốn).","Thích thì lấy ăn dộng hết đi, tao nhịn cũng được.","Thích thì lấy vơ vét tọng hết vào mồm đi, tôi nhịn cũng được.",
Ăn dơ,Ăn không vệ sinh,"Tiệm quán bà này bẩn thỉu, ăn dơ thế mà họ vẫn ăn","Tiệm quán bà này bẩn thỉu, ăn uống mất vệ sinh thế mà họ vẫn ăn",
Ăn dơ,Ăn của phi nghĩa,"Dù đui mà khỏi danh nhơ, Còn hơn có mắt ăn dơ tanh rình","Dù đui mà khỏi danh nhơ, Còn hơn có mắt ăn của phi nghĩa tanh rình",
Ăn đầu,"Ăn tiền đầu, ăn tiền công/hoa hồng được trích phần trăm",Công thợ ở đây ăn đầu bao nhiêu,Công thợ ở đây trích phần trăm hoa hồng bao nhiêu,
Ăn đầu,,"Bà ấy cho vay ăn đầu quá cao, ai cũng sợ không dám mượn","Bà ấy cho vay cắt phần trăm tiền đầu quá cao, ai cũng sợ không dám mượn",
Ăn đầu thảo,Ăn tiền đầu trong chơi hụi (nhà cái/chủ hụi được lấy trước một phần),"Hụi một chân năm trăm, mười chân, tui ăn đầu thảo đợt này được năm ngàn","Hụi một chân năm trăm, mười chân, tôi lấy khoản tiền công của chủ hụi đợt này được năm ngàn",
Ăn đầy tháng,Tiệc mừng trẻ con sinh ra được tròn tháng,Chúa nhật này tôi tổ chức ăn đầy tháng cho cháu Mời anh đến chơi,Chủ nhật này tôi tổ chức tiệc mừng tròn một tháng tuổi cho cháu Mời anh đến chơi,
Ăn đồng,"Cuộc thắng thua bằng nhau, không ai chịu phần thiệt hơn","Hai đội này tớ chỉ cá ăn đồng hè, hông chấp nửa trái đâu","Hai đội này tớ chỉ cá thắng thua sòng phẳng bằng nhau thôi, không chấp nửa trái đâu",
Ăn động (Ăn dộng),"Ăn ngốn, ăn nhét vội vàng, hấp tấp (ý chê bai)","Con đưa cho nó đi, còn có một tí nó ăn dộng gì nó ăn luôn đi","Con đưa cho nó đi, còn có một tí nó ngốn ngấu vội vàng gì thì ăn luôn đi",
Ăn đờn,Có sự ăn khớp giữa tiếng hát và tiếng đàn,Cậu ca chẳng có ăn đờn gì hết sạch mà cũng đòi ca,Cậu hát chẳng ăn khớp với tiếng đàn chút nào mà cũng đòi hát,
Ăn gà chết,Thắng đối phương không phải do khả năng mà do đối phương phạm luật,"Cậu bắn đạn có lợi ai đâu mà bắn, chỉ có nước chờ ăn gà chết thôi","Cậu bắn bi có lợi thế hơn ai đâu mà bắn, chỉ có nước chờ thắng do đối phương phạm lỗi thôi",
Ăn gạo luộc,"Ăn cơm trắng, không có thức ăn (hàm chỉ sự nghèo túng)","Nhà hắn túng quẫn, chỉ ăn gạo luộc","Nhà hắn túng quẫn, chỉ ăn cơm trắng không thức ăn",
Ăn ghé,Ăn ở nhà người khác,Cứ đi ăn ghé nhà người ta mà không biết xấu hổ,Cứ đi ăn chực ở nhà người ta mà không biết xấu hổ,
Ăn gỏi,"Rất dễ dàng, không trở ngại khó khăn gì","Cái đó tớ làm coi như ăn gỏi, chứ có khó khăn gì đâu, mà cậu thách đố tớ","Cái đó tớ làm dễ như bỡn, chứ có khó khăn gì đâu, mà cậu thách đố tớ",
Ăn gởi,Sống ăn nhờ ở đậu nhà người khác,"Mấy tháng nay, nó chỉ biết ăn gởi nhà bên vợ, chớ có làm được gì đâu","Mấy tháng nay, nó chỉ biết ăn nhờ sống bám nhà bên vợ, chứ có làm được gì đâu",
Ăn hàng,"Ăn quà vặt, thức ăn bày bán bên đường",Bọn con gái đứa nào cũng thích ăn hàng,Bọn con gái đứa nào cũng thích ăn quà vặt vỉa hè,
Ăn hàng,"Bốc xếp hàng hoá lên xe, tàu để chuyển đi",Ghe tàu đang vào bến ăn hàng,Ghe tàu đang vào bến bốc xếp hàng hóa,
Ăn hàng,Cướp của người khác với số lượng lớn,"hai tên lâu la ăn hàng trên sông Cái, giết chết vợ chồng nạn nhân","hai tên lâu la cướp đoạt mẻ lớn trên sông Cái, giết chết vợ chồng nạn nhân",
Ăn hàng,"Ăn vặt, ăn đồ bán rong lề đường.",Bọn con gái lớp tao chiều nào ra chơi cũng rủ nhau đi ăn hàng.,Đám con gái lớp tôi chiều nào ra chơi cũng rủ nhau đi ăn quà vặt.,
Ăn hàng,"Ăn vặt, ăn đồ bán rong lề đường.",Tiền lương tháng nào cũng đem nướng vô ba vụ ăn hàng hết trơn.,Tiền lương tháng nào cũng đem nướng hết vào việc mua đồ ăn vặt.,
Ăn hàng,"Ăn vặt, ăn đồ bán rong lề đường.",Cứ khoái ăn hàng lê la lề đường riết đau bao tử cho coi.,Cứ thích ăn quà vặt lê la vỉa hè mãi có ngày đau dạ dày cho xem.,
Ăn hàng,"Ăn vặt, ăn đồ bán rong lề đường.",Bả mập lên là do cái nết hay ăn hàng lúc nửa đêm đó.,Bà ấy béo lên là do cái nết hay ăn vặt vào lúc nửa đêm đấy.,
Ăn hàng,"Ăn vặt, ăn đồ bán rong lề đường.","Đi ngang chợ thấy người ta bán đủ món, nhịn hổng nổi lại tấp vô ăn hàng.","Đi ngang qua chợ thấy người ta bán đủ món, nhịn không nổi lại tạt vào ăn vặt.",
Ăn hiếp,"Bắt nạt kẻ yếu, bức hiếp kẻ khác","Cậu giỏi ăn hiếp con nít, có dám làm gì tớ","Cậu giỏi bắt nạt trẻ con, có dám làm gì tớ",
Ăn hiếp,"Bắt nạt kẻ yếu, bức hiếp kẻ khác.",Lớn rồi đừng có hở chút là ăn hiếp em nhỏ nghe chưa.,Lớn rồi đừng có hở chút là bắt nạt em nhỏ nghe chưa.,
Ăn hiếp,"Bắt nạt kẻ yếu, bức hiếp kẻ khác.",Mày thấy tao hiền rồi tính ăn hiếp tao phải hông?,Cậu thấy tôi hiền rồi tính ức hiếp tôi phải không?,
Ăn hiếp,"Bắt nạt kẻ yếu, bức hiếp kẻ khác.",Ở trường có đứa nào ăn hiếp con thì về mét má nghen.,Ở trường có đứa nào bắt nạt con thì về mách mẹ nhé.,
Ăn hiếp,"Bắt nạt kẻ yếu, bức hiếp kẻ khác.","Cái thằng ỷ có tiền rồi đi ăn hiếp dân đen, ác bá thiệt.","Cái gã cậy có tiền rồi đi chèn ép người dân thấp cổ bé họng, tàn ác thật.",
Ăn hiếp,"Bắt nạt kẻ yếu, bức hiếp kẻ khác.","Vợ chồng nhường nhịn nhau sống, chớ thấy người ta thương rồi ăn hiếp hoài sao được.","Vợ chồng nhường nhịn nhau sống, chứ thấy người ta thương rồi bắt nạt mãi sao được.",
Ăn hiếp gió,Ra oai để nhằm doạ nạt kẻ khác,"Làm bộ ăn hiếp gió, cậu cứ đứng lại coi nó có dám làm gì cậu không nào","Làm bộ ra oai dọa dẫm, cậu cứ đứng lại coi nó có dám làm gì cậu không nào",
Ăn hoang,"Ăn chơi phung phí, không biết tiếc tiền của",Gia đình mình nghèo chứ có phải gia đình công tử đâu mà ăn hoang quá vậy,Gia đình mình nghèo chứ có phải công tử đâu mà tiêu xài phung phí quá vậy,
Ăn hỗn,Ăn trước người lớn,"Thịt gà này, ông nội, bà nội chưa ăn, sao con lại ăn hỗn vậy","Thịt gà này, ông bà nội chưa ăn, sao con lại ăn hỗn láo trước người lớn vậy",
Ăn hỗn,"Ăn hối lộ mạnh bạo, trắng trợn không biết ngượng ngùng","Mấy thằng huyện, xã này, bọn nó ăn hỗn lắm, chẳng kiêng dè ai đâu","Mấy lão quan huyện, xã này, bọn chúng nhận hối lộ cực kỳ trắng trợn, chẳng kiêng dè ai đâu",
Ăn hột vịt,Bài thi bị điểm không (điểm tròn như quả trứng vịt),Cậu không lo học bài thì kỳ thi này thế nào cũng có vài môn bị ăn hột vịt,Cậu không lo học bài thì kỳ thi này thế nào cũng có vài môn bị điểm không,
Ăn huê hồng,"Ăn phần trăm tiền hoa hồng, tiền môi giới","Bán cái ghe này, tôi ăn huê hồng được hai mươi phần trăm lận đó","Bán cái thuyền này, tôi hưởng tiền hoa hồng phần trăm được hai mươi phần trăm lận đó",
Ăn huê lợi,Được hưởng những sản phẩm thu hoạch từ trồng trọt,Nhà tôi ăn huê lợi miếng vườn này được ba năm nữa,Nhà tôi hưởng phần thu hoạch sản vật miếng vườn này được ba năm nữa,
Ăn hút,"Tiêu khiển bằng thú vui vật chất, chè chén, hút xách","Mấy năm sang Pháp học, nó chỉ biết ăn hút chứ có học hành gì đâu","Mấy năm sang Pháp học, nó chỉ biết chơi bời hút xách chứ có học hành gì đâu",
Ăn iếc,,"Việc ấy ăn iếc gì tới mình, lo cho mất công","Việc ấy có liên quan gì tới mình, lo cho mất công",
Ăn iếc gì,"Không ăn nhập vào đâu, không liên quan tới mình",Chuyện hùn hạp ấy chắc thấy không ăn iếc gì nên bọn họ rã đám,Chuyện hùn hạp ấy chắc thấy chẳng mang lại lợi ích gì nên bọn họ rã đám,
Ăn ké,Ghé ăn nhờ nhà người khác bữa cơm,"Lỡ buổi, cho tôi ăn ké bữa cơm","Lỡ bữa, cho tôi ăn chực nhờ bữa cơm",
Ăn ké,Hùn vốn cùng người chơi cờ bạc để chia phần,Cho tớ ăn ké năm chục,Cho tớ góp vốn hùn phần năm chục,
Ăn ké,"Ăn chực, xài nhờ, hưởng sái lợi ích từ người khác.","Hôm qua sinh nhật thằng Tèo, tao đi theo ăn ké được miếng bánh kem.","Hôm qua sinh nhật cậu Tèo, tôi đi theo ăn chực được miếng bánh kem.",
Ăn ké,"Ăn chực, xài nhờ, hưởng sái lợi ích từ người khác.","Mày mua ly trà sữa bự dầy, cho tao mút ăn ké một miếng coi.","Cậu mua ly trà sữa to thế này, cho tôi hút ké một ngụm xem nào.",
Ăn ké,"Ăn chực, xài nhờ, hưởng sái lợi ích từ người khác.","Nhà kế bên có đám cưới, mở nhạc xập xình tao cũng nghe ăn ké luôn.","Nhà hàng xóm có đám cưới, mở nhạc ầm ĩ tôi cũng được nghe ké luôn.",
Ăn ké,"Ăn chực, xài nhờ, hưởng sái lợi ích từ người khác.",Xài wifi chùa ăn ké nhà kế bên rớt mạng hoài bực ghê.,Dùng wifi xài chùa của nhà hàng xóm rớt mạng liên tục bực thật.,
Ăn ké,"Ăn chực, xài nhờ, hưởng sái lợi ích từ người khác.","Tui hổng có tiền đi taxi, cho tui ăn ké cuốc xe của bà về quận Nhất nha.","Tôi không có tiền đi taxi, cho tôi đi nhờ một đoạn xe của bà về quận Nhất nhé.",
Ăn kẹ,Được một ít từ phần hùn với người cờ bạc thắng chia cho,"Thằng này chỉ có nước ăn kẹ, chứ nó không dám mản cái","Thằng này chỉ có nước hưởng ké sái bạc, chứ nó không dám đứng ra làm nhà cái",
Ăn kẹ,"Đánh hôi, tham gia đánh người khi đối phương không để ý","Một thằng đánh một thằng, bọn cậu đông ăn kẹ là hèn","Một đánh một, bọn cậu ỷ đông xông vào đánh hôi là hèn",
Ăn khan,Chỉ ăn mồi mà không uống rượu,"Con cá lóc nướng trui này mà ăn khan, không có một xị rượu thì thật là phí mồi","Con cá lóc nướng trui này mà chỉ ăn vã (không uống rượu), không có cút rượu thì thật là phí mồi",
Ăn khan nằm khàn,"Ăn không ngồi rồi, nhàn hạ không có việc gì làm","Đã ba tháng nay, tôi không có việc gì làm, cứ phải ăn khan nằm khàn ở đây, bực bội quá","Đã ba tháng nay, tôi không có việc gì làm, cứ phải ăn không ngồi rồi chây ì ở đây, bực bội quá",
Ăn khín,"Ăn chực, sống nhờ vào sự đùm bọc của người khác","Lớn rồi phải tự làm mà sống, chớ ăn khín ba mẹ hoài được sao","Lớn rồi phải tự làm mà sống, chứ sống bám ăn chực ba mẹ mãi được sao",
Ăn khín,Ăn phần người khác cho (ý chê bai),Đồ ăn khín mà không biết xấu hổ,Đồ xin ăn phần bố thí mà không biết xấu hổ,
Ăn khín,Xin được cái gì đó của người khác,Mới vừa rồi ăn khín được bộ đồ của thằng bạn,Mới vừa rồi xin xỏ được bộ quần áo của thằng bạn,
Ăn không,"Ăn vã, chỉ ăn thức ăn mà không ăn cơm","Con ăn không vậy tối đói rồi sao, phải ăn thêm một bát cơm mới được","Con chỉ ăn vã thức ăn vậy tối đói thì sao, phải ăn thêm một bát cơm mới được",
